start_date,end_date,status,progress,duration_in_seconds,finished,recorded_date,response_id,user_language,consent,state,age,gender,education,ideology_general,household_size,sus_1,sus_2,sus_3,re_1,re_2,re_3,sev_1,sev_2,sev_3,se_1,se_2,se_3,mrr_1,mrr_2,mrr_3,rc_1,rc_2,rc_3,proto_caring,proto_informed,proto_dedicated,proto_pushy,proto_stubborn,proto_arrogant,proto_patriotic,proto_responsible,proto_similarity,willingness_1,willingness_2,att_1,att_2,att_3,att_4,att_5,att_6,sn_1,sn_2,sn_3,sn_4,sn_5,int_1,int_2,int_3,beh_1,beh_2,beh_3,feedback
2018-07-31 18:55:06,2018-07-31 19:00:40,0,100,333,1,2018-07-31 19:00:41,R_3q7IpOysd0tiNAd,EN,1,16,30,1,6,2,4,5,3,3,2,4,3,4,3,2,2,4,3,3,5,2,3,2,4,1,NA,NA,NA,NA,NA,NA,1,4,2,3,2,3,3,1,4,3,4,2,4,2,3,2,4,3,11,12,NA,nice survey
2018-07-31 19:00:32,2018-07-31 19:05:14,0,100,282,1,2018-07-31 19:05:15,R_1rc9BqFrsLwAXO5,EN,1,47,41,1,4,8,1,4,2,4,4,4,3,4,4,4,5,1,4,4,4,2,4,2,4,1,NA,NA,NA,NA,NA,NA,1,3,3,2,3,4,2,2,4,2,2,2,2,4,4,4,4,4,11,11,NA,NA
2018-07-31 19:00:44,2018-07-31 19:06:55,0,100,371,1,2018-07-31 19:06:56,R_2f2PErptWqlZnHQ,EN,1,21,38,1,3,4,1,2,4,2,4,2,2,1,1,2,4,2,4,5,5,2,2,2,3,1,1,NA,NA,NA,1,NA,1,3,2,4,1,4,1,1,5,1,1,1,1,4,4,3,3,2,11,11,NA,NA
2018-07-31 19:03:39,2018-07-31 19:08:10,0,100,270,1,2018-07-31 19:08:11,R_2WJARnGMJw7lfAm,EN,1,54,29,1,3,8,6,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,2,4,3,3,2,5,4,4,1,1,1,1,1,1,3,2,10,10,9,good
2018-07-31 18:58:03,2018-07-31 19:09:20,0,100,676,1,2018-07-31 19:09:21,R_3CDHG4V5Y9q5ROg,EN,1,44,26,2,6,1,3,1,4,2,2,1,2,2,2,1,1,4,2,4,4,2,5,2,4,1,1,1,NA,NA,NA,NA,1,4,4,3,2,4,2,1,4,2,1,1,1,1,2,2,1,1,10,10,10,NA
2018-07-31 19:10:17,2018-07-31 19:21:28,0,100,670,1,2018-07-31 19:21:30,R_4HiX8fSpNNOLzHz,EN,1,15,31,1,6,1,5,1,5,1,1,1,1,1,1,1,1,5,1,5,1,2,5,2,2,1,NA,1,NA,NA,NA,NA,1,5,4,4,2,5,1,1,5,1,1,1,2,1,1,1,1,2,11,12,NA,"No Feedback 
"
2018-07-31 19:15:34,2018-07-31 19:21:38,0,100,363,1,2018-07-31 19:21:39,R_2TyLevdH1WHHWPW,EN,1,34,30,2,3,2,2,1,5,1,3,3,3,1,1,1,3,4,2,5,5,2,3,2,4,1,1,1,NA,NA,NA,NA,1,4,3,2,1,5,1,1,5,1,2,3,2,3,3,2,2,2,11,11,NA,n/a
2018-07-31 19:28:16,2018-07-31 19:31:17,0,100,181,1,2018-07-31 19:31:18,R_2SodbvvTq322J3B,EN,1,57,39,2,3,5,7,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,2,NA,1,1,NA,NA,NA,NA,1,2,3,3,3,3,3,2,3,3,2,2,2,3,3,3,3,3,11,12,NA,Thank you and have a wonderful day
2018-07-31 19:29:36,2018-07-31 19:33:07,0,100,211,1,2018-07-31 19:33:08,R_3qyfrDkIVIzlkpG,EN,1,43,56,1,6,8,2,4,2,4,4,4,4,4,4,4,4,2,4,2,2,2,4,2,2,1,NA,NA,NA,NA,NA,NA,1,2,2,5,2,4,2,2,4,2,3,3,3,4,4,3,3,3,12,11,NA,NA
2018-07-31 19:30:25,2018-07-31 19:34:29,0,100,243,1,2018-07-31 19:34:29,R_8u1IrfhGg4CShkl,EN,1,20,32,1,6,8,3,1,4,2,4,3,4,3,3,2,2,2,4,4,4,1,2,3,2,NA,1,1,NA,NA,NA,1,1,2,1,1,1,3,1,1,5,1,1,1,1,1,1,1,1,2,11,11,NA,NA
2018-07-31 19:31:19,2018-07-31 19:35:15,0,100,235,1,2018-07-31 19:35:15,R_2Qu4DV8kiQiUzIH,EN,1,58,27,1,2,0,3,1,5,1,2,2,1,1,1,1,2,3,3,5,5,1,5,5,3,1,1,1,NA,NA,NA,NA,1,3,3,3,1,5,5,5,5,5,1,1,1,2,3,5,5,4,11,11,NA,No comments.
2018-07-31 19:33:18,2018-07-31 19:36:02,0,100,164,1,2018-07-31 19:36:03,R_2BtYhCatOncJd22,EN,1,28,41,1,3,9,6,5,2,4,3,3,2,4,4,4,2,2,4,3,4,1,4,2,2,NA,NA,1,NA,NA,NA,NA,NA,1,2,2,3,2,3,3,3,3,3,3,3,4,4,5,5,5,11,11,NA,NA
2018-07-31 19:33:11,2018-07-31 19:36:12,0,100,180,1,2018-07-31 19:36:12,R_1eVmqqn1FFkPIdl,EN,1,41,33,2,6,8,3,4,2,4,4,4,4,4,4,4,2,2,5,2,4,4,2,1,2,1,NA,NA,1,NA,1,NA,NA,2,1,5,4,2,2,4,3,2,2,3,2,5,5,4,4,4,11,11,NA,NA
2018-07-31 19:27:49,2018-07-31 19:37:02,0,100,552,1,2018-07-31 19:37:02,R_DpIhOITDHMaPqnv,EN,1,24,30,1,2,5,4,1,5,2,5,4,4,1,3,1,3,1,3,3,5,1,3,2,4,1,1,NA,NA,NA,NA,NA,1,5,5,3,1,5,1,1,5,1,1,1,1,2,2,1,3,1,11,11,NA,NA
2018-07-31 19:32:43,2018-07-31 19:40:06,0,100,443,1,2018-07-31 19:40:07,R_1HkSR1ImXWUhxWX,EN,1,32,34,2,5,7,4,3,3,2,2,2,2,2,2,3,1,5,1,4,5,3,5,3,5,1,1,1,NA,NA,NA,1,1,4,3,4,1,5,1,1,5,1,1,1,1,2,2,1,1,1,10,10,7,none
2018-07-31 19:36:51,2018-07-31 19:44:10,0,100,438,1,2018-07-31 19:44:11,R_2YrJMFk3LGNfVsV,EN,1,54,25,1,5,7,5,1,1,1,1,2,2,3,2,3,2,1,2,3,2,1,2,2,1,NA,NA,NA,NA,NA,1,NA,NA,2,3,2,2,4,4,3,3,2,2,2,2,2,2,1,2,2,10,10,9,NOTING
2018-07-31 20:01:22,2018-07-31 20:04:44,0,100,201,1,2018-07-31 20:04:44,R_1gT0NiRaTi20wXY,EN,1,43,27,1,6,7,2,2,5,3,4,3,2,3,2,5,4,2,3,2,4,3,4,3,3,1,NA,NA,NA,NA,NA,NA,NA,5,2,3,4,5,3,2,4,3,2,2,3,2,3,3,2,1,10,10,7,nothing
2018-07-31 20:04:31,2018-07-31 20:06:50,0,100,139,1,2018-07-31 20:06:51,R_9RYZEPfWPlSikSd,EN,1,43,33,2,6,3,1,2,4,2,2,2,2,1,1,2,2,3,3,4,2,2,4,2,4,NA,NA,NA,NA,NA,NA,NA,1,2,2,4,1,5,2,2,4,1,2,2,2,2,2,2,2,2,11,11,NA,NA
2018-07-31 20:01:25,2018-07-31 20:07:23,0,100,358,1,2018-07-31 20:07:24,R_UXTCmgxoqZKG0kp,EN,1,57,38,2,6,5,3,2,5,1,1,1,1,1,2,1,5,2,5,5,4,3,3,2,2,1,1,1,NA,NA,NA,NA,1,3,1,1,1,5,1,1,5,1,1,1,1,3,3,4,4,3,11,11,NA,"I'd like to share that cost, access, and overall support for set up (e.g. how to get started, or the utility company isn't a provider) are a significant constraints to using green energy."
2018-07-31 20:05:40,2018-07-31 20:10:39,0,100,298,1,2018-07-31 20:10:39,R_28H9FiXCPcKb4Pp,EN,1,21,44,1,5,5,3,2,2,2,2,2,1,2,1,2,4,3,2,5,4,2,2,4,3,1,1,1,NA,NA,NA,NA,1,2,3,3,1,5,1,1,5,1,3,1,1,2,2,2,2,3,11,11,NA,NA
2018-07-31 20:06:43,2018-07-31 20:11:07,0,100,263,1,2018-07-31 20:11:08,R_1q4KZQOMJgCOVhg,EN,1,33,22,2,5,3,1,2,4,2,2,2,2,3,2,2,2,3,4,2,2,3,3,1,2,NA,1,NA,NA,NA,1,NA,NA,2,2,2,2,4,2,3,4,2,3,2,2,4,3,3,3,3,11,11,NA,NA
2018-07-31 20:05:02,2018-07-31 20:14:13,0,100,550,1,2018-07-31 20:14:14,R_1hMbTfJArFa3aTc,EN,1,54,73,1,6,10,4,2,4,4,3,3,2,3,1,2,3,1,2,1,2,3,3,2,3,1,1,1,NA,NA,NA,NA,1,3,2,3,1,5,5,1,5,1,3,1,2,1,3,2,3,2,10,10,7,"good, nice"
2018-07-31 20:15:53,2018-07-31 20:19:59,0,100,245,1,2018-07-31 20:19:59,R_Zz8PpBklTQDBfxv,EN,1,54,35,1,5,5,4,4,2,1,4,3,2,3,2,2,2,3,4,2,4,3,1,3,3,1,NA,1,NA,NA,NA,NA,1,2,4,2,2,5,4,3,5,1,2,3,3,4,2,3,3,2,10,10,5,no comments
2018-07-31 20:20:44,2018-07-31 20:24:35,0,100,231,1,2018-07-31 20:24:37,R_3IYuPUrs4zPrQHL,EN,1,54,27,1,5,2,1,3,3,4,2,2,2,2,2,2,2,3,4,4,5,3,3,4,2,NA,1,NA,NA,NA,NA,NA,1,3,3,4,3,4,3,2,4,2,2,2,2,4,3,4,4,4,11,11,NA,NA
2018-07-31 20:36:48,2018-07-31 20:39:55,0,100,186,1,2018-07-31 20:39:55,R_1mz4jfwTDqG6ATX,EN,1,15,27,1,5,7,5,3,4,2,2,3,3,3,2,2,3,3,3,3,3,2,3,3,2,NA,1,NA,NA,NA,NA,NA,NA,3,3,3,3,2,3,4,3,3,3,3,3,3,3,3,2,3,11,10,10,NOTHING
2018-07-31 20:36:29,2018-07-31 20:40:31,0,100,242,1,2018-07-31 20:40:32,R_2zkhFNrSQl25xzT,EN,1,43,51,2,3,9,3,3,4,2,3,2,2,3,3,2,2,2,4,2,3,4,4,2,2,1,1,NA,NA,NA,NA,NA,1,2,3,2,1,4,2,1,5,2,3,2,2,4,4,4,4,4,11,11,NA,NA
2018-07-31 20:36:48,2018-07-31 20:43:02,0,100,373,1,2018-07-31 20:43:02,R_5oRzNZC0RQVmMx3,EN,1,33,20,1,3,9,6,3,2,4,4,4,4,4,4,4,4,2,3,3,3,2,3,2,4,1,NA,NA,1,1,NA,NA,NA,1,1,5,3,2,2,4,3,3,4,4,3,5,5,4,3,4,11,11,NA,NA
2018-07-31 20:41:28,2018-07-31 20:44:32,0,100,184,1,2018-07-31 20:44:33,R_yHZ15pC0G31uKGZ,EN,1,41,31,1,5,5,1,2,4,2,2,2,2,2,2,2,2,4,2,4,3,2,3,2,4,1,1,NA,NA,NA,NA,NA,1,3,3,2,1,5,1,1,1,1,2,2,2,2,2,2,2,2,11,11,NA,NA
2018-07-31 20:38:41,2018-07-31 20:47:40,0,100,539,1,2018-07-31 20:47:42,R_1LOI5lBiSb2BWPP,EN,1,54,28,1,5,6,4,2,3,4,2,1,2,2,2,1,1,3,1,2,1,2,3,3,3,NA,1,1,NA,NA,NA,NA,1,3,4,2,1,5,1,1,5,1,1,2,2,1,2,2,1,2,10,10,10,green power is use full in my life....
2018-07-31 20:45:24,2018-07-31 20:50:14,0,100,289,1,2018-07-31 20:50:14,R_4ZUS5cykYVhAtS9,EN,1,32,28,2,3,2,3,2,4,2,3,2,2,1,1,2,3,2,4,4,4,3,4,3,4,1,1,1,NA,NA,NA,NA,1,3,4,2,2,5,3,2,4,2,2,2,2,2,1,2,2,2,11,11,NA,NA
2018-07-31 20:47:39,2018-07-31 20:52:38,0,100,299,1,2018-07-31 20:52:39,R_2VEAq4RtED8TSlm,EN,1,44,23,1,3,8,2,1,3,2,5,4,1,2,2,3,4,4,2,3,4,1,2,3,2,NA,NA,1,1,NA,NA,NA,1,1,2,4,3,3,4,3,4,1,2,2,1,5,5,4,4,5,11,11,NA,NA
2018-07-31 20:54:03,2018-07-31 20:59:35,0,100,331,1,2018-07-31 20:59:37,R_3isycNJNSBvhCac,EN,1,21,35,2,5,7,3,1,4,2,1,2,2,1,1,3,2,5,2,2,2,4,4,2,4,1,1,1,NA,NA,NA,NA,1,2,2,3,1,4,1,2,4,2,3,2,1,2,2,1,1,2,10,10,10,NA
2018-07-31 21:09:42,2018-07-31 21:13:54,0,100,251,1,2018-07-31 21:13:55,R_3n1JiUf9AJFwZtr,EN,1,21,41,2,5,2,4,2,5,2,4,4,4,1,1,2,3,4,3,5,5,4,3,4,4,1,1,NA,NA,NA,NA,NA,1,2,4,2,1,4,2,1,4,1,1,2,1,4,4,2,2,2,10,11,NA,NA
2018-07-31 21:09:12,2018-07-31 21:14:07,0,100,294,1,2018-07-31 21:14:08,R_1qVXjo1cKZSnCpt,EN,1,54,29,1,5,3,1,2,4,2,2,3,2,2,2,2,5,1,5,4,4,2,2,4,4,1,1,1,1,1,NA,NA,1,3,1,4,2,4,1,2,4,1,2,2,1,4,5,2,2,2,11,11,NA,no comments
2018-07-31 21:09:45,2018-07-31 21:14:24,0,100,279,1,2018-07-31 21:14:25,R_1LI0bj6C8tGEtQJ,EN,1,51,34,2,6,3,4,1,5,1,2,3,2,2,1,2,2,2,4,5,5,4,4,2,2,1,1,1,NA,NA,NA,NA,1,4,4,2,2,5,2,1,5,1,2,2,1,5,5,2,2,3,11,11,NA,NA
2018-07-31 21:10:47,2018-07-31 21:14:34,0,100,226,1,2018-07-31 21:14:35,R_1mLqYOPmWWMZ0is,EN,1,54,38,1,5,8,4,2,3,2,4,4,3,2,3,2,3,1,2,4,3,3,3,2,2,NA,1,1,NA,NA,NA,1,1,4,2,3,4,5,3,4,5,1,2,2,2,2,3,2,3,2,10,10,10,i like they survey
2018-07-31 21:10:45,2018-07-31 21:15:03,0,100,258,1,2018-07-31 21:15:04,R_22wOQVVvBLX4fLs,EN,1,54,25,1,5,9,3,1,1,1,1,1,2,3,1,1,1,1,1,1,3,1,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,5,3,4,1,4,2,2,5,1,1,1,1,1,1,1,1,1,10,10,7,nice survey
2018-07-31 21:13:05,2018-07-31 21:15:46,0,100,160,1,2018-07-31 21:15:48,R_2zu9H7soNAQ1yOH,EN,1,24,28,1,4,0,2,1,5,1,1,1,1,1,1,1,4,1,4,5,5,5,5,2,4,1,1,1,NA,NA,NA,NA,1,3,5,1,1,5,1,1,5,1,1,1,1,3,3,1,1,2,11,11,NA,NA
2018-07-31 21:12:34,2018-07-31 21:16:03,0,100,209,1,2018-07-31 21:16:04,R_85Quko8vbb37Obn,EN,1,60,31,1,7,1,4,1,5,1,3,1,1,1,1,2,2,3,3,5,5,3,3,3,2,1,1,1,NA,1,NA,NA,1,4,4,4,1,5,1,1,5,1,1,1,1,2,2,1,3,2,12,11,NA,thanks
2018-07-31 21:14:59,2018-07-31 21:23:20,0,100,501,1,2018-07-31 21:23:22,R_2v0Mgz5LXoOxzfo,EN,1,20,50,2,5,3,2,2,4,2,4,2,2,1,2,2,1,5,1,5,5,4,5,4,5,1,1,1,NA,1,NA,NA,1,3,5,1,1,5,1,1,5,1,1,2,2,5,5,1,1,1,11,11,NA,Great topic!  Good format.
2018-07-31 21:26:37,2018-07-31 21:33:02,0,100,385,1,2018-07-31 21:33:03,R_eaZxNAgYRd0zvm9,EN,1,21,30,1,3,4,2,2,4,2,2,2,2,2,2,2,4,2,4,4,4,2,4,3,3,NA,1,1,NA,NA,NA,NA,1,3,3,2,1,4,1,2,4,2,2,2,2,4,4,3,3,3,11,10,10,There needs to be more awareness and education about this issue. I have no idea how I could implement a greener energy policy other than buying super expensive solar panels or if my provider even has the option. Interesting stuff.
2018-07-31 21:42:47,2018-07-31 21:46:37,0,100,230,1,2018-07-31 21:46:39,R_3KqqJ749eQEzPpm,EN,1,20,29,1,6,10,3,2,2,2,4,4,4,2,2,2,2,4,2,3,4,2,3,3,3,1,1,1,NA,NA,NA,1,1,2,1,5,1,4,2,1,5,2,1,1,1,2,2,2,2,2,12,11,NA,NA
2018-07-31 21:42:36,2018-07-31 21:46:46,0,100,249,1,2018-07-31 21:46:47,R_2scMTgmYzMtmZbo,EN,1,29,29,1,5,0,2,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,1,1,1,1,NA,1,NA,NA,NA,NA,1,3,5,5,3,3,2,3,3,3,1,3,1,1,2,1,2,3,11,11,NA,NA
2018-07-31 21:42:52,2018-07-31 21:47:57,0,100,304,1,2018-07-31 21:47:57,R_3JeCv3oisB6fa7O,EN,1,28,32,2,5,2,5,4,3,4,4,4,4,2,2,4,4,2,4,4,4,2,2,2,2,1,1,1,NA,NA,1,NA,1,1,1,5,3,2,2,3,4,2,3,3,3,4,4,4,4,4,11,11,NA,NA
2018-07-31 21:42:42,2018-07-31 21:48:33,0,100,350,1,2018-07-31 21:48:33,R_x5fAw29eRQKB23D,EN,1,25,31,2,5,2,4,1,5,1,4,2,2,1,1,1,3,2,4,5,5,3,2,2,2,1,1,1,NA,NA,NA,NA,1,2,4,4,1,5,1,1,5,1,1,1,2,4,4,2,2,2,11,11,NA,i wish to do more to save the environment.
2018-07-31 21:43:07,2018-07-31 21:49:12,0,100,364,1,2018-07-31 21:49:13,R_3lyGYyJ1j64qw44,EN,1,32,35,2,5,8,5,2,5,1,1,1,1,1,1,1,1,5,1,4,4,3,5,5,5,1,1,1,NA,NA,NA,NA,1,4,5,5,1,5,1,1,5,1,1,1,1,2,2,1,1,1,11,11,NA,NA
2018-07-31 21:42:42,2018-07-31 21:50:02,0,100,439,1,2018-07-31 21:50:03,R_31mll9cJ8ZaGeqZ,EN,1,41,50,1,5,1,4,2,4,3,1,2,2,2,2,3,1,2,4,4,4,3,4,2,2,1,1,NA,NA,NA,NA,NA,1,4,2,4,2,4,2,2,5,2,2,2,2,3,4,3,4,4,11,11,NA,NA
2018-07-31 21:43:25,2018-07-31 21:53:29,0,100,604,1,2018-07-31 21:53:30,R_2CTxW7tX4EB1WjX,EN,1,53,27,1,6,3,1,3,3,3,3,3,3,3,1,2,2,2,2,2,3,2,5,4,4,NA,NA,1,NA,NA,NA,NA,1,2,3,2,1,5,1,1,5,2,1,1,1,2,2,3,3,2,12,11,NA,NA
2018-07-31 21:48:04,2018-07-31 22:03:21,0,100,916,1,2018-07-31 22:03:22,R_24l2Jxgu6DgfZNw,EN,1,20,36,1,5,0,1,2,4,3,5,5,5,2,3,3,4,2,4,5,5,4,2,2,2,1,NA,1,NA,NA,1,NA,1,2,2,3,3,3,3,1,5,1,2,2,1,3,4,2,3,2,11,11,NA,NA
2018-07-31 22:09:27,2018-07-31 22:11:52,0,100,145,1,2018-07-31 22:11:53,R_0AKqqLftqH1Nd05,EN,1,54,27,2,6,7,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,NA,NA,NA,NA,NA,1,NA,NA,2,2,2,4,4,3,4,4,4,2,2,2,2,2,2,2,2,10,10,10,NICE
2018-07-31 22:15:42,2018-07-31 22:17:57,0,100,135,1,2018-07-31 22:17:57,R_1o6xaFnXFRIyUyC,EN,1,12,27,2,5,6,4,1,2,1,1,2,2,1,1,1,4,1,2,2,1,2,1,1,1,NA,NA,NA,NA,1,NA,NA,NA,1,4,3,4,5,5,5,3,5,1,1,1,2,2,2,2,2,10,10,9,NOTHING
2018-07-31 22:15:44,2018-07-31 22:18:43,0,100,178,1,2018-07-31 22:18:43,R_7NIUHTKzq0lZzuF,EN,1,16,28,1,1,5,2,3,2,2,3,3,2,3,2,2,4,2,2,1,3,3,2,3,4,1,1,1,NA,NA,NA,NA,1,2,3,2,4,5,4,4,5,3,3,1,3,3,5,3,3,3,11,11,NA,NA
2018-07-31 22:15:34,2018-07-31 22:20:47,0,100,312,1,2018-07-31 22:20:47,R_3lVX9u0TPGImzeq,EN,1,41,22,1,3,5,5,1,5,1,4,3,2,2,1,1,4,2,4,3,4,2,3,4,1,NA,1,1,NA,NA,NA,NA,1,3,1,5,2,4,2,2,4,2,3,3,3,3,3,2,2,3,12,11,NA,NA
2018-07-31 22:16:05,2018-07-31 22:21:18,0,100,313,1,2018-07-31 22:21:19,R_xmkikMwIWRYPrVv,EN,1,49,40,2,2,9,3,1,5,1,1,1,1,1,1,1,4,4,4,5,2,2,2,2,2,1,1,NA,NA,NA,NA,NA,1,4,5,5,1,4,1,1,5,1,3,3,2,4,4,2,2,2,11,11,NA,NA
2018-07-31 22:15:42,2018-07-31 22:21:23,0,100,341,1,2018-07-31 22:21:24,R_2PpPpCwOmK6ZGHP,EN,1,13,55,2,5,6,2,1,5,1,1,1,1,1,1,1,2,2,3,5,5,1,2,2,2,1,1,1,NA,NA,NA,NA,1,4,1,1,1,5,1,1,5,1,1,1,1,3,3,1,1,1,11,11,NA,NA
2018-07-31 22:15:39,2018-07-31 22:23:30,0,100,470,1,2018-07-31 22:23:31,R_D7vESdUrqYV2alz,EN,1,32,30,2,4,4,6,2,4,3,2,3,3,2,2,2,3,2,3,4,4,2,2,1,2,1,1,1,NA,NA,NA,NA,1,2,3,2,1,5,2,1,5,1,2,2,2,3,3,3,3,3,11,11,NA,Thank you for this study. I love doing them in general but I also feel like I learned something and want to look into green energy.
2018-07-31 22:28:40,2018-07-31 22:33:02,0,100,262,1,2018-07-31 22:33:03,R_2CCHL2fz8RbCy4x,EN,1,58,69,1,6,9,5,1,1,2,1,2,1,2,1,2,1,2,1,2,2,1,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,4,3,1,5,2,1,2,1,2,2,1,2,1,10,10,10,good
2018-07-31 22:19:00,2018-07-31 22:34:36,0,100,936,1,2018-07-31 22:34:37,R_2q1LiYQXgowqeEe,EN,1,44,37,2,6,10,5,5,1,5,5,5,5,5,5,5,2,5,2,5,5,5,1,1,5,1,1,NA,1,1,1,NA,1,1,1,5,3,3,3,3,3,3,3,5,3,5,5,5,5,5,11,11,NA,NA
2018-07-31 22:49:32,2018-07-31 22:53:37,0,100,245,1,2018-07-31 22:53:38,R_3iIrglao3jcw9P0,EN,1,44,54,2,5,5,2,1,5,1,1,1,1,1,1,1,1,5,1,5,5,2,4,2,5,1,1,NA,NA,NA,NA,NA,1,4,3,3,1,5,1,1,5,1,1,1,1,3,3,2,2,2,12,11,NA,NA
2018-07-31 22:49:26,2018-07-31 22:55:14,0,100,348,1,2018-07-31 22:55:15,R_cVosKGMYfaL8Aj7,EN,1,60,28,1,2,5,1,3,2,3,3,4,4,3,2,4,4,1,5,3,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,2,1,5,4,4,3,3,3,3,2,2,2,5,5,4,4,4,12,11,NA,Thank you for the survey. Have a good day.
2018-07-31 22:49:33,2018-07-31 22:55:27,0,100,353,1,2018-07-31 22:55:27,R_Zs3SjB0ScXvVcXv,EN,1,15,28,1,5,6,3,2,5,2,2,2,2,2,1,1,1,5,1,1,2,2,5,2,5,1,NA,1,NA,1,NA,1,NA,2,5,1,1,5,1,1,5,1,2,1,2,2,2,2,2,1,10,10,10,no comments.Survey is very intresting.
2018-07-31 22:53:41,2018-07-31 22:59:25,0,100,343,1,2018-07-31 22:59:25,R_UrssVwag1crvbjz,EN,1,51,38,2,5,4,3,2,4,2,2,2,2,2,2,2,4,2,4,5,4,2,3,2,2,NA,1,NA,1,1,1,NA,NA,2,2,3,2,5,1,2,4,2,3,3,3,5,5,2,2,2,11,11,NA,NA
2018-07-31 22:58:11,2018-07-31 23:02:24,0,100,253,1,2018-07-31 23:02:25,R_6VGDXlvZzEHDNwB,EN,1,49,30,2,5,8,2,3,2,3,4,4,4,4,4,4,4,2,3,4,5,2,2,2,2,1,NA,1,NA,NA,1,NA,1,2,3,3,2,4,2,3,4,2,1,1,1,5,5,2,3,3,12,11,NA,NA
2018-07-31 22:57:32,2018-07-31 23:03:07,0,100,335,1,2018-07-31 23:03:08,R_3KuZeGGVUYEB6dF,EN,1,49,32,1,5,9,2,4,2,4,5,5,5,5,5,5,1,4,4,2,3,2,3,2,3,NA,1,1,NA,NA,NA,NA,NA,2,1,1,2,4,2,2,4,3,3,4,3,4,4,2,2,2,11,11,NA,"I intend to use green energy not because it is green, but because I am interested in self-sufficiency and have an electrical background."
2018-07-31 22:51:38,2018-07-31 23:04:45,0,100,787,1,2018-07-31 23:04:47,R_3izpNKHJ2ojSmLy,EN,1,20,33,1,2,5,6,2,4,2,3,1,1,5,5,4,2,3,3,5,5,5,4,2,3,1,1,1,NA,NA,NA,NA,1,4,4,2,1,5,1,1,5,1,1,1,1,3,3,1,2,2,12,10,10,"When it asked if any of the electricity was generated using green power sources for the home, it wasn't much but just an attic fan to help vent excess heat that operates using solar power - so it's not directly connected to my electricity, but it does save a little. I do hope to increase the amount of Green sources I can use for the household however."
2018-07-31 22:52:21,2018-07-31 23:05:33,0,100,791,1,2018-07-31 23:05:34,R_3oQLMl1PVv2c93f,EN,1,33,46,1,5,1,3,1,5,1,2,2,2,1,1,1,2,4,4,5,5,3,5,5,5,NA,1,NA,NA,NA,NA,NA,1,5,5,1,1,5,1,1,5,1,1,1,1,2,2,2,2,3,11,11,NA,NA
2018-07-31 23:23:03,2018-07-31 23:27:15,0,100,251,1,2018-07-31 23:27:16,R_6FFzKsY2UOxiAmZ,EN,1,25,54,2,5,7,1,2,4,2,3,3,3,1,1,2,3,4,2,5,5,4,3,2,3,1,1,NA,NA,NA,NA,NA,1,2,1,4,2,4,1,1,5,2,1,1,1,4,4,3,3,2,12,11,NA,NA
2018-07-31 23:26:29,2018-07-31 23:30:54,0,100,264,1,2018-07-31 23:30:54,R_3n29PjShR9TkY50,EN,1,48,56,2,7,0,1,1,5,1,5,2,2,1,1,1,1,4,1,4,5,3,5,5,5,1,1,1,NA,NA,NA,NA,1,4,1,1,1,5,1,1,5,1,1,1,1,2,2,1,1,1,10,11,NA,NA
2018-07-31 23:24:46,2018-07-31 23:31:29,0,100,402,1,2018-07-31 23:31:30,R_3LfVDjaylSPhesV,EN,1,54,32,1,5,10,3,3,3,2,2,1,1,2,1,2,2,2,2,2,2,2,5,4,4,NA,NA,NA,NA,NA,NA,NA,1,2,2,3,1,4,2,1,4,2,2,2,1,2,1,1,1,1,10,10,10,do no thank
2018-07-31 23:27:51,2018-07-31 23:31:47,0,100,236,1,2018-07-31 23:31:49,R_1NtdnCdWY7RxWoj,EN,1,43,29,1,2,1,1,1,5,1,1,1,1,1,1,1,1,5,1,5,5,4,4,5,5,NA,1,1,NA,NA,NA,NA,1,3,1,3,1,5,1,1,5,1,1,1,1,1,1,2,2,2,11,11,NA,NA
2018-07-31 23:28:32,2018-07-31 23:32:53,0,100,261,1,2018-07-31 23:32:54,R_2RQ7BThaekEaSEo,EN,1,58,20,1,3,6,2,3,3,2,2,3,3,1,1,1,2,4,3,3,3,2,3,3,4,1,NA,NA,NA,NA,NA,NA,1,3,3,3,3,3,3,4,4,4,3,2,2,3,3,2,3,2,12,12,NA,NA
2018-07-31 23:29:26,2018-07-31 23:37:10,0,100,464,1,2018-07-31 23:37:11,R_WBRWdRHsPsiBpUR,EN,1,23,61,2,5,8,2,5,1,5,5,5,5,5,5,5,5,1,5,5,4,1,1,1,1,1,NA,1,NA,NA,NA,NA,1,1,1,5,5,1,5,5,1,5,3,3,3,5,5,5,5,5,11,11,NA,NA
2018-07-31 23:27:39,2018-07-31 23:40:11,0,100,751,1,2018-07-31 23:40:12,R_2eQOluiuEclcbiG,EN,1,20,56,2,5,0,1,1,4,2,2,2,1,1,1,2,3,4,3,5,5,2,3,2,4,1,1,1,NA,NA,NA,NA,1,4,2,3,2,5,1,1,5,1,1,2,1,3,3,2,2,2,12,11,NA,I very much want to use green sources of power but the main hindrance is the expense.
